2025-06-11T18:11:16.739233Z [info     ] 2025-06-12 02:11:16,739 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.755904Z [info     ] 2025-06-12 02:11:16,755 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.770011Z [info     ] 2025-06-12 02:11:16,769 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.783375Z [info     ] 2025-06-12 02:11:16,783 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.797030Z [info     ] 2025-06-12 02:11:16,796 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.809607Z [info     ] 2025-06-12 02:11:16,809 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.823718Z [info     ] 2025-06-12 02:11:16,823 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.882350Z [info     ] 2025-06-12 02:11:16,882 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.896220Z [info     ] 2025-06-12 02:11:16,896 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.909543Z [info     ] 2025-06-12 02:11:16,909 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.923320Z [info     ] 2025-06-12 02:11:16,923 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.936681Z [info     ] 2025-06-12 02:11:16,936 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.950331Z [info     ] 2025-06-12 02:11:16,950 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.962396Z [info     ] 2025-06-12 02:11:16,962 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.974338Z [info     ] 2025-06-12 02:11:16,974 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:16.987831Z [info     ] 2025-06-12 02:11:16,987 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.001815Z [info     ] 2025-06-12 02:11:17,001 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.014081Z [info     ] 2025-06-12 02:11:17,013 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.027093Z [info     ] 2025-06-12 02:11:17,026 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.040381Z [info     ] 2025-06-12 02:11:17,040 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.054396Z [info     ] 2025-06-12 02:11:17,054 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.069291Z [info     ] 2025-06-12 02:11:17,069 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.083702Z [info     ] 2025-06-12 02:11:17,083 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.097363Z [info     ] 2025-06-12 02:11:17,097 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.112356Z [info     ] 2025-06-12 02:11:17,112 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.127203Z [info     ] 2025-06-12 02:11:17,127 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.141469Z [info     ] 2025-06-12 02:11:17,141 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.154783Z [info     ] 2025-06-12 02:11:17,154 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.168390Z [info     ] 2025-06-12 02:11:17,168 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.181461Z [info     ] 2025-06-12 02:11:17,181 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.194767Z [info     ] 2025-06-12 02:11:17,194 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.207899Z [info     ] 2025-06-12 02:11:17,207 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.221410Z [info     ] 2025-06-12 02:11:17,221 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.233917Z [info     ] 2025-06-12 02:11:17,233 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.247841Z [info     ] 2025-06-12 02:11:17,247 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.263648Z [info     ] 2025-06-12 02:11:17,262 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.359658Z [info     ] 2025-06-12 02:11:17,359 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.451728Z [info     ] 2025-06-12 02:11:17,451 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.548481Z [info     ] 2025-06-12 02:11:17,548 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.643169Z [info     ] 2025-06-12 02:11:17,642 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.738737Z [info     ] 2025-06-12 02:11:17,738 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.834058Z [info     ] 2025-06-12 02:11:17,833 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:17.927722Z [info     ] 2025-06-12 02:11:17,927 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.021271Z [info     ] 2025-06-12 02:11:18,021 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.115084Z [info     ] 2025-06-12 02:11:18,114 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.208789Z [info     ] 2025-06-12 02:11:18,208 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.304134Z [info     ] 2025-06-12 02:11:18,303 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.402797Z [info     ] 2025-06-12 02:11:18,402 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.498236Z [info     ] 2025-06-12 02:11:18,498 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.595454Z [info     ] 2025-06-12 02:11:18,595 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.690168Z [info     ] 2025-06-12 02:11:18,689 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.789820Z [info     ] 2025-06-12 02:11:18,789 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.884647Z [info     ] 2025-06-12 02:11:18,884 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:18.984740Z [info     ] 2025-06-12 02:11:18,984 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.078603Z [info     ] 2025-06-12 02:11:19,078 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.176772Z [info     ] 2025-06-12 02:11:19,176 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.272969Z [info     ] 2025-06-12 02:11:19,272 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.371362Z [info     ] 2025-06-12 02:11:19,371 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.466588Z [info     ] 2025-06-12 02:11:19,466 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.558552Z [info     ] 2025-06-12 02:11:19,558 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.654104Z [info     ] 2025-06-12 02:11:19,653 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.751020Z [info     ] 2025-06-12 02:11:19,750 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.845803Z [info     ] 2025-06-12 02:11:19,845 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:19.942712Z [info     ] 2025-06-12 02:11:19,942 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.036890Z [info     ] 2025-06-12 02:11:20,036 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.134211Z [info     ] 2025-06-12 02:11:20,134 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.228641Z [info     ] 2025-06-12 02:11:20,228 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.321699Z [info     ] 2025-06-12 02:11:20,321 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.417234Z [info     ] 2025-06-12 02:11:20,416 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.516945Z [info     ] 2025-06-12 02:11:20,516 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.611240Z [info     ] 2025-06-12 02:11:20,611 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.710549Z [info     ] 2025-06-12 02:11:20,710 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.810498Z [info     ] 2025-06-12 02:11:20,810 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:20.906835Z [info     ] 2025-06-12 02:11:20,906 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:21.003467Z [info     ] 2025-06-12 02:11:21,003 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:21.098967Z [info     ] 2025-06-12 02:11:21,098 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:21.193781Z [info     ] 2025-06-12 02:11:21,193 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:21.289564Z [info     ] 2025-06-12 02:11:21,289 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
2025-06-11T18:11:21.386396Z [info     ] 2025-06-12 02:11:21,386 | INFO     | target-bigquery      | Target sink for 'main-JC-202505-citibike-tripdata' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-duckdb-to-target-bigquery name=target-bigquery producer=False run_id=f0891c6d-eba4-4615-a901-d770e6a317de stdio=stderr string_id=target-bigquery
